Results will be saved to results.out
Random restart 1 of 5

FOR 2
66 2145
9 33 0.048587 0.048587 0.048587 0.313262
9 34 0.048587 0.048587 0.048587 0.313262
9 35 0.048587 0.048587 0.048587 0.313262
9 36 0.048587 0.048587 0.048587 0.313262
9 37 0.048587 0.048587 0.048587 0.313262
9 38 0.048587 0.048587 0.048587 0.313262
9 39 0.048587 0.048587 0.048587 0.313262
9 40 0.018150 0.018150 0.018150 0.126928
9 41 0.048587 0.048587 0.048587 0.313262
9 42 0.048587 0.048587 0.048587 0.313262
9 43 0.048587 0.048587 0.048587 0.313262
9 44 0.048587 0.048587 0.048587 0.313262
9 45 0.006715 0.006715 0.006715 0.313262
9 46 0.048587 0.048587 0.048587 0.313262
9 47 0.048587 0.048587 0.048587 0.313262
9 48 0.048587 0.048587 0.048587 0.313262
9 49 0.048587 0.048587 0.048587 0.313262
9 50 0.048587 0.048587 0.048587 0.313262
9 51 0.048587 0.048587 0.048587 0.313262
9 52 0.048587 0.048587 0.048587 0.313262
9 53 0.048587 0.048587 0.048587 0.313262
9 54 0.048587 0.048587 0.048587 0.313262
9 55 0.048587 0.048587 0.048587 0.313262
9 56 0.048587 0.048587 0.048587 0.313262
9 57 0.048587 0.048587 0.048587 0.313262
9 58 0.048587 0.048587 0.048587 0.313262
9 59 0.048587 0.048587 0.048587 0.313262
9 60 0.048587 0.048587 0.048587 0.313262
9 61 0.048587 0.048587 0.048587 0.313262
9 62 0.048587 0.048587 0.048587 0.313262
9 63 0.048587 0.048587 0.048587 0.313262
9 64 0.018150 0.018150 0.018150 0.126928
9 65 0.048587 0.048587 0.048587 0.313262
10 11 1.313262 1.313262 1.313262 0.313262
10 12 0.048587 0.048587 0.048587 0.313262
10 13 0.313262 0.313262 0.313262 1.313262
10 14 0.313262 0.313262 0.313262 1.313262
10 15 0.048587 0.048587 0.048587 0.313262
10 16 0.048587 0.048587 0.048587 0.313262
10 17 0.048587 0.048587 0.048587 0.313262
10 18 0.313262 0.313262 0.313262 1.313262
10 19 0.313262 0.313262 0.313262 1.313262
10 20 0.048587 0.048587 0.048587 0.313262
10 21 0.018150 0.018150 0.018150 0.126928
10 22 0.313262 0.313262 0.313262 1.313262
10 23 0.693147 0.693147 0.693147 2.126928
10 24 0.313262 0.313262 0.313262 1.313262
10 25 0.048587 0.048587 0.048587 0.313262
10 26 0.126928 0.126928 0.126928 0.693147
10 27 0.048587 0.048587 0.048587 0.313262
10 28 0.048587 0.048587 0.048587 0.313262
10 29 0.048587 0.048587 0.048587 0.313262
10 30 0.313262 0.313262 0.313262 1.313262
10 31 0.313262 0.313262 0.313262 1.313262
10 32 1.313262 1.313262 1.313262 0.313262
10 33 0.313262 0.313262 0.313262 1.313262
10 34 0.313262 0.313262 0.313262 1.313262
10 35 0.048587 0.048587 0.048587 0.313262
10 36 0.313262 0.313262 0.313262 1.313262
10 37 3.048587 3.048587 3.048587 1.313262
10 38 0.048587 0.048587 0.048587 0.313262
10 39 0.313262 0.313262 0.313262 1.313262
10 40 0.693147 0.693147 0.693147 2.126928
10 41 1.313262 1.313262 1.313262 0.313262
10 42 0.313262 0.313262 0.313262 1.313262
10 43 0.048587 0.048587 0.048587 0.313262
10 44 0.313262 0.313262 0.313262 1.313262
10 45 0.006715 0.006715 0.006715 0.313262
10 46 0.313262 0.313262 0.313262 1.313262
10 47 0.313262 0.313262 0.313262 1.313262
10 48 3.048587 3.048587 3.048587 1.313262
10 49 0.048587 0.048587 0.048587 0.313262
10 50 1.313262 1.313262 1.313262 0.313262
10 51 0.048587 0.048587 0.048587 0.313262
10 52 0.313262 0.313262 0.313262 1.313262
10 53 1.313262 1.313262 1.313262 0.313262
10 54 0.313262 0.313262 0.313262 1.313262
10 55 0.048587 0.048587 0.048587 0.313262
10 56 0.313262 0.313262 0.313262 1.313262
10 57 0.048587 0.048587 0.048587 0.313262
10 58 0.048587 0.048587 0.048587 0.313262
10 59 0.048587 0.048587 0.048587 0.313262
10 60 0.313262 0.313262 0.313262 1.313262
10 61 1.313262 1.313262 1.313262 0.313262
10 62 0.313262 0.313262 0.313262 1.313262
10 63 0.048587 0.048587 0.048587 0.313262
10 64 0.018150 0.018150 0.018150 0.126928
10 65 1.313262 1.313262 1.313262 0.313262
11 12 0.048587 0.048587 0.048587 0.313262
11 13 0.313262 0.313262 0.313262 1.313262
11 14 0.313262 0.313262 0.313262 1.313262
11 15 0.048587 0.048587 0.048587 0.313262
11 16 0.048587 0.048587 0.048587 0.313262
11 17 0.048587 0.048587 0.048587 0.313262
11 18 0.313262 0.313262 0.313262 1.313262
11 19 0.313262 0.313262 0.313262 1.313262
11 20 0.048587 0.048587 0.048587 0.313262
11 21 0.018150 0.018150 0.018150 0.126928
11 22 0.313262 0.313262 0.313262 1.313262
11 23 0.693147 0.693147 0.693147 2.126928
11 24 0.313262 0.313262 0.313262 1.313262
11 25 0.048587 0.048587 0.048587 0.313262
11 26 0.126928 0.126928 0.126928 0.693147
11 27 0.048587 0.048587 0.048587 0.313262
11 28 0.048587 0.048587 0.048587 0.313262
11 29 0.048587 0.048587 0.048587 0.313262
11 30 0.313262 0.313262 0.313262 1.313262
11 31 0.313262 0.313262 0.313262 1.313262
11 32 1.313262 1.313262 1.313262 0.313262
11 33 0.313262 0.313262 0.313262 1.313262
11 34 0.313262 0.313262 0.313262 1.313262
11 35 0.048587 0.048587 0.048587 0.313262
11 36 0.313262 0.313262 0.313262 1.313262
11 37 3.048587 3.048587 3.048587 1.313262
11 38 0.048587 0.048587 0.048587 0.313262
11 39 0.313262 0.313262 0.313262 1.313262
11 40 0.693147 0.693147 0.693147 2.126928
11 41 1.313262 1.313262 1.313262 0.313262
11 42 0.313262 0.313262 0.313262 1.313262
11 43 0.048587 0.048587 0.048587 0.313262
11 44 0.313262 0.313262 0.313262 1.313262
11 45 0.006715 0.006715 0.006715 0.313262
11 46 1.313262 1.313262 1.313262 0.313262
11 47 0.313262 0.313262 0.313262 1.313262
11 48 3.048587 3.048587 3.048587 1.313262
11 49 0.048587 0.048587 0.048587 0.313262
11 50 1.313262 1.313262 1.313262 0.313262
11 51 0.048587 0.048587 0.048587 0.313262
11 52 0.313262 0.313262 0.313262 1.313262
11 53 1.313262 1.313262 1.313262 0.313262
11 54 0.313262 0.313262 0.313262 1.313262
11 55 0.048587 0.048587 0.048587 0.313262
11 56 0.313262 0.313262 0.313262 1.313262
11 57 0.048587 0.048587 0.048587 0.313262
11 58 0.048587 0.048587 0.048587 0.313262
11 59 0.048587 0.048587 0.048587 0.313262
11 60 0.313262 0.313262 0.313262 1.313262
11 61 1.313262 1.313262 1.313262 0.313262
11 62 0.313262 0.313262 0.313262 1.313262
11 63 0.048587 0.048587 0.048587 0.313262
11 64 0.018150 0.018150 0.018150 0.126928
11 65 1.313262 1.313262 1.313262 0.313262
12 13 0.048587 0.048587 0.048587 0.313262
12 14 0.048587 0.048587 0.048587 0.313262
12 15 0.048587 0.048587 0.048587 0.313262
12 16 0.048587 0.048587 0.048587 0.313262
12 17 0.048587 0.048587 0.048587 0.313262
12 18 0.048587 0.048587 0.048587 0.313262
12 19 0.048587 0.048587 0.048587 0.313262
12 20 0.048587 0.048587 0.048587 0.313262
12 21 0.018150 0.018150 0.018150 0.126928
12 22 0.048587 0.048587 0.048587 0.313262
12 23 0.018150 0.018150 0.018150 0.126928
12 24 0.048587 0.048587 0.048587 0.313262
12 25 0.048587 0.048587 0.048587 0.313262
12 26 0.018150 0.018150 0.018150 0.126928
12 27 0.048587 0.048587 0.048587 0.313262
12 28 0.048587 0.048587 0.048587 0.313262
12 29 0.048587 0.048587 0.048587 0.313262
12 30 0.048587 0.048587 0.048587 0.313262
12 31 0.048587 0.048587 0.048587 0.313262
12 32 0.048587 0.048587 0.048587 0.313262
12 33 0.048587 0.048587 0.048587 0.313262
12 34 0.048587 0.048587 0.048587 0.313262
12 35 0.048587 0.048587 0.048587 0.313262
12 36 0.048587 0.048587 0.048587 0.313262
12 37 0.048587 0.048587 0.048587 0.313262
12 38 0.048587 0.048587 0.048587 0.313262
12 39 0.048587 0.048587 0.048587 0.313262
12 40 0.018150 0.018150 0.018150 0.126928
12 41 0.048587 0.048587 0.048587 0.313262
12 42 0.048587 0.048587 0.048587 0.313262
12 43 3.048587 3.048587 3.048587 1.313262
12 44 0.048587 0.048587 0.048587 0.313262
12 45 0.006715 0.006715 0.006715 0.313262
12 46 0.048587 0.048587 0.048587 0.313262
12 47 0.048587 0.048587 0.048587 0.313262
12 48 0.048587 0.048587 0.048587 0.313262
12 49 0.048587 0.048587 0.048587 0.313262
12 50 0.048587 0.048587 0.048587 0.313262
12 51 0.048587 0.048587 0.048587 0.313262
12 52 0.048587 0.048587 0.048587 0.313262
12 53 0.048587 0.048587 0.048587 0.313262
12 54 0.048587 0.048587 0.048587 0.313262
12 55 0.048587 0.048587 0.048587 0.313262
12 56 3.048587 3.048587 3.048587 1.313262
12 57 0.048587 0.048587 0.048587 0.313262
12 58 0.048587 0.048587 0.048587 0.313262
12 59 0.048587 0.048587 0.048587 0.313262
12 60 3.048587 3.048587 3.048587 1.313262
12 61 0.048587 0.048587 0.048587 0.313262
12 62 0.048587 0.048587 0.048587 0.313262
12 63 0.048587 0.048587 0.048587 0.313262
12 64 0.018150 0.018150 0.018150 0.126928
12 65 3.048587 3.048587 3.048587 1.313262
13 14 0.313262 0.313262 0.313262 1.313262
13 15 0.048587 0.048587 0.048587 0.313262
13 16 0.048587 0.048587 0.048587 0.313262
13 17 3.048587 3.048587 3.048587 1.313262
13 18 0.313262 0.313262 0.313262 1.313262
13 19 0.313262 0.313262 0.313262 1.313262
13 20 0.048587 0.048587 0.048587 0.313262
13 21 0.018150 0.018150 0.018150 0.126928
13 22 0.313262 0.313262 0.313262 1.313262
13 23 0.693147 0.693147 0.693147 2.126928
13 24 0.313262 0.313262 0.313262 1.313262
13 25 0.048587 0.048587 0.048587 0.313262
13 26 0.126928 0.126928 0.126928 0.693147
13 27 0.048587 0.048587 0.048587 0.313262
13 28 0.048587 0.048587 0.048587 0.313262
13 29 0.048587 0.048587 0.048587 0.313262
13 30 0.313262 0.313262 0.313262 1.313262
13 31 0.313262 0.313262 0.313262 1.313262
13 32 0.313262 0.313262 0.313262 1.313262
13 33 0.313262 0.313262 0.313262 1.313262
13 34 0.313262 0.313262 0.313262 1.313262
13 35 0.048587 0.048587 0.048587 0.313262
13 36 0.313262 0.313262 0.313262 1.313262
13 37 0.048587 0.048587 0.048587 0.313262
13 38 0.048587 0.048587 0.048587 0.313262
13 39 0.313262 0.313262 0.313262 1.313262
13 40 0.693147 0.693147 0.693147 2.126928
13 41 0.313262 0.313262 0.313262 1.313262
13 42 0.313262 0.313262 0.313262 1.313262
13 43 0.048587 0.048587 0.048587 0.313262
13 44 0.313262 0.313262 0.313262 1.313262
13 45 0.006715 0.006715 0.006715 0.313262
13 46 0.313262 0.313262 0.313262 1.313262
13 47 0.313262 0.313262 0.313262 1.313262
13 48 0.048587 0.048587 0.048587 0.313262
13 49 0.048587 0.048587 0.048587 0.313262
13 50 0.313262 0.313262 0.313262 1.313262
13 51 0.048587 0.048587 0.048587 0.313262
13 52 0.313262 0.313262 0.313262 1.313262
13 53 0.313262 0.313262 0.313262 1.313262
13 54 0.313262 0.313262 0.313262 1.313262
13 55 0.048587 0.048587 0.048587 0.313262
13 56 0.313262 0.313262 0.313262 1.313262
13 57 0.048587 0.048587 0.048587 0.313262
13 58 0.048587 0.048587 0.048587 0.313262
13 59 0.048587 0.048587 0.048587 0.313262
13 60 0.313262 0.313262 0.313262 1.313262
13 61 0.313262 0.313262 0.313262 1.313262
13 62 0.313262 0.313262 0.313262 1.313262
13 63 0.048587 0.048587 0.048587 0.313262
13 64 0.018150 0.018150 0.018150 0.126928
13 65 0.313262 0.313262 0.313262 1.313262
14 15 0.048587 0.048587 0.048587 0.313262
14 16 0.048587 0.048587 0.048587 0.313262
14 17 0.048587 0.048587 0.048587 0.313262
14 18 0.313262 0.313262 0.313262 1.313262
14 19 0.313262 0.313262 0.313262 1.313262
14 20 0.048587 0.048587 0.048587 0.313262
14 21 0.018150 0.018150 0.018150 0.126928
14 22 0.313262 0.313262 0.313262 1.313262
14 23 0.693147 0.693147 0.693147 2.126928
14 24 0.313262 0.313262 0.313262 1.313262
14 25 0.048587 0.048587 0.048587 0.313262
14 26 0.126928 0.126928 0.126928 0.693147
14 27 0.048587 0.048587 0.048587 0.313262
14 28 0.048587 0.048587 0.048587 0.313262
14 29 0.048587 0.048587 0.048587 0.313262
14 30 0.313262 0.313262 0.313262 1.313262
14 31 0.313262 0.313262 0.313262 1.313262
14 32 0.313262 0.313262 0.313262 1.313262
14 33 0.313262 0.313262 0.313262 1.313262
14 34 0.313262 0.313262 0.313262 1.313262
14 35 0.048587 0.048587 0.048587 0.313262
14 36 0.313262 0.313262 0.313262 1.313262
14 37 0.048587 0.048587 0.048587 0.313262
14 38 3.048587 3.048587 3.048587 1.313262
14 39 0.313262 0.313262 0.313262 1.313262
14 40 0.693147 0.693147 0.693147 0.126928
14 41 0.313262 0.313262 0.313262 1.313262
14 42 0.313262 0.313262 0.313262 1.313262
14 43 0.048587 0.048587 0.048587 0.313262
14 44 0.313262 0.313262 0.313262 1.313262
14 45 0.006715 0.006715 0.006715 0.313262
14 46 0.313262 0.313262 0.313262 1.313262
14 47 0.313262 0.313262 0.313262 1.313262
14 48 0.048587 0.048587 0.048587 0.313262
14 49 0.048587 0.048587 0.048587 0.313262
14 50 0.313262 0.313262 0.313262 1.313262
14 51 0.048587 0.048587 0.048587 0.313262
14 52 0.313262 0.313262 0.313262 1.313262
14 53 0.313262 0.313262 0.313262 1.313262
14 54 0.313262 0.313262 0.313262 1.313262
14 55 0.048587 0.048587 0.048587 0.313262
14 56 0.313262 0.313262 0.313262 1.313262
14 57 0.048587 0.048587 0.048587 0.313262
14 58 0.048587 0.048587 0.048587 0.313262
14 59 0.048587 0.048587 0.048587 0.313262
14 60 0.313262 0.313262 0.313262 1.313262
14 61 0.313262 0.313262 0.313262 1.313262
14 62 1.313262 1.313262 1.313262 0.313262
14 63 0.048587 0.048587 0.048587 0.313262
14 64 4.018150 4.018150 4.018150 2.126928
14 65 0.313262 0.313262 0.313262 1.313262
15 16 0.048587 0.048587 0.048587 0.313262
15 17 0.048587 0.048587 0.048587 0.313262
15 18 0.048587 0.048587 0.048587 0.313262
15 19 0.048587 0.048587 0.048587 0.313262
15 20 3.048587 3.048587 3.048587 1.313262
15 21 0.018150 0.018150 0.018150 0.126928
15 22 0.048587 0.048587 0.048587 0.313262
15 23 0.018150 0.018150 0.018150 0.126928
15 24 3.048587 3.048587 3.048587 1.313262
15 25 0.048587 0.048587 0.048587 0.313262
15 26 4.018150 4.018150 4.018150 2.126928
15 27 0.048587 0.048587 0.048587 0.313262
15 28 3.048587 3.048587 3.048587 1.313262
15 29 0.048587 0.048587 0.048587 0.313262
15 30 0.048587 0.048587 0.048587 0.313262
15 31 0.048587 0.048587 0.048587 0.313262
15 32 0.048587 0.048587 0.048587 0.313262
15 33 0.048587 0.048587 0.048587 0.313262
15 34 0.048587 0.048587 0.048587 0.313262
15 35 0.048587 0.048587 0.048587 0.313262
15 36 3.048587 3.048587 3.048587 1.313262
15 37 0.048587 0.048587 0.048587 0.313262
15 38 0.048587 0.048587 0.048587 0.313262
15 39 0.048587 0.048587 0.048587 0.313262
15 40 0.018150 0.018150 0.018150 0.126928
15 41 0.048587 0.048587 0.048587 0.313262
15 42 0.048587 0.048587 0.048587 0.313262
15 43 0.048587 0.048587 0.048587 0.313262
15 44 0.048587 0.048587 0.048587 0.313262
15 45 5.006715 5.006715 5.006715 1.313262
15 46 0.048587 0.048587 0.048587 0.313262
15 47 0.048587 0.048587 0.048587 0.313262
15 48 0.048587 0.048587 0.048587 0.313262
15 49 3.048587 3.048587 3.048587 1.313262
15 50 0.048587 0.048587 0.048587 0.313262
15 51 0.048587 0.048587 0.048587 0.313262
15 52 0.048587 0.048587 0.048587 0.313262
15 53 0.048587 0.048587 0.048587 0.313262
15 54 0.048587 0.048587 0.048587 0.313262
15 55 0.048587 0.048587 0.048587 0.313262
15 56 0.048587 0.048587 0.048587 0.313262
15 57 0.048587 0.048587 0.048587 0.313262
15 58 0.048587 0.048587 0.048587 0.313262
15 59 0.048587 0.048587 0.048587 0.313262
15 60 0.048587 0.048587 0.048587 0.313262
15 61 0.048587 0.048587 0.048587 0.313262
15 62 0.048587 0.048587 0.048587 0.313262
15 63 0.048587 0.048587 0.048587 0.313262
15 64 0.018150 0.018150 0.018150 0.126928
15 65 0.048587 0.048587 0.048587 0.313262
16 17 0.048587 0.048587 0.048587 0.313262
16 18 0.048587 0.048587 0.048587 0.313262
16 19 1.313262 1.313262 1.313262 0.313262
16 20 0.048587 0.048587 0.048587 0.313262
16 21 0.018150 0.018150 0.018150 0.126928
16 22 1.313262 1.313262 1.313262 0.313262
16 23 0.018150 0.018150 0.018150 0.126928
16 24 0.048587 0.048587 0.048587 0.313262
16 25 0.313262 0.313262 0.313262 1.313262
16 26 0.018150 0.018150 0.018150 0.126928
16 27 1.313262 1.313262 1.313262 0.313262
16 28 0.048587 0.048587 0.048587 0.313262
16 29 1.313262 1.313262 1.313262 0.313262
16 30 0.048587 0.048587 0.048587 0.313262
16 31 1.313262 1.313262 1.313262 0.313262
16 32 0.048587 0.048587 0.048587 0.313262
16 33 1.313262 1.313262 1.313262 0.313262
16 34 1.313262 1.313262 1.313262 0.313262
16 35 1.313262 1.313262 1.313262 0.313262
16 36 0.048587 0.048587 0.048587 0.313262
16 37 0.048587 0.048587 0.048587 0.313262
16 38 0.048587 0.048587 0.048587 0.313262
16 39 0.048587 0.048587 0.048587 0.313262
16 40 0.018150 0.018150 0.018150 0.126928
16 41 0.048587 0.048587 0.048587 0.313262
16 42 0.048587 0.048587 0.048587 0.313262
16 43 0.048587 0.048587 0.048587 0.313262
16 44 0.048587 0.048587 0.048587 0.313262
16 45 0.006715 0.006715 0.006715 0.313262
16 46 3.048587 3.048587 3.048587 1.313262
16 47 1.313262 1.313262 1.313262 0.313262
16 48 0.048587 0.048587 0.048587 0.313262
16 49 0.048587 0.048587 0.048587 0.313262
16 50 0.048587 0.048587 0.048587 0.313262
16 51 1.313262 1.313262 1.313262 0.313262
16 52 1.313262 1.313262 1.313262 0.313262
16 53 0.048587 0.048587 0.048587 0.313262
16 54 3.048587 3.048587 3.048587 1.313262
16 55 0.313262 0.313262 0.313262 1.313262
16 56 0.048587 0.048587 0.048587 0.313262
16 57 0.048587 0.048587 0.048587 0.313262
16 58 0.048587 0.048587 0.048587 0.313262
16 59 0.048587 0.048587 0.048587 0.313262
16 60 0.048587 0.048587 0.048587 0.313262
16 61 0.048587 0.048587 0.048587 0.313262
16 62 0.048587 0.048587 0.048587 0.313262
16 63 1.313262 1.313262 1.313262 0.313262
16 64 0.018150 0.018150 0.018150 0.126928
16 65 1.313262 1.313262 1.313262 0.313262
17 18 0.048587 0.048587 0.048587 0.313262
17 19 0.048587 0.048587 0.048587 0.313262
17 20 0.048587 0.048587 0.048587 0.313262
17 21 0.018150 0.018150 0.018150 0.126928
17 22 0.048587 0.048587 0.048587 0.313262
17 23 0.018150 0.018150 0.018150 0.126928
17 24 0.048587 0.048587 0.048587 0.313262
17 25 0.048587 0.048587 0.048587 0.313262
17 26 0.018150 0.018150 0.018150 0.126928
17 27 0.048587 0.048587 0.048587 0.313262
17 28 0.048587 0.048587 0.048587 0.313262
17 29 0.048587 0.048587 0.048587 0.313262
17 30 0.048587 0.048587 0.048587 0.313262
17 31 0.048587 0.048587 0.048587 0.313262
17 32 0.048587 0.048587 0.048587 0.313262
17 33 0.048587 0.048587 0.048587 0.313262
17 34 0.048587 0.048587 0.048587 0.313262
17 35 0.048587 0.048587 0.048587 0.313262
17 36 0.048587 0.048587 0.048587 0.313262
17 37 0.048587 0.048587 0.048587 0.313262
17 38 0.048587 0.048587 0.048587 0.313262
17 39 0.048587 0.048587 0.048587 0.313262
17 40 0.018150 0.018150 0.018150 0.126928
17 41 0.048587 0.048587 0.048587 0.313262
17 42 0.048587 0.048587 0.048587 0.313262
17 43 0.048587 0.048587 0.048587 0.313262
17 44 0.048587 0.048587 0.048587 0.313262
17 45 0.006715 0.006715 0.006715 0.313262
17 46 0.048587 0.048587 0.048587 0.313262
17 47 0.048587 0.048587 0.048587 0.313262
17 48 0.048587 0.048587 0.048587 0.313262
17 49 0.048587 0.048587 0.048587 0.313262
17 50 0.048587 0.048587 0.048587 0.313262
17 51 0.048587 0.048587 0.048587 0.313262
17 52 0.048587 0.048587 0.048587 0.313262
17 53 0.048587 0.048587 0.048587 0.313262
17 54 0.048587 0.048587 0.048587 0.313262
17 55 0.048587 0.048587 0.048587 0.313262
17 56 0.048587 0.048587 0.048587 0.313262
17 57 0.048587 0.048587 0.048587 0.313262
17 58 0.048587 0.048587 0.048587 0.313262
17 59 0.048587 0.048587 0.048587 0.313262
17 60 0.048587 0.048587 0.048587 0.313262
17 61 0.048587 0.048587 0.048587 0.313262
17 62 0.048587 0.048587 0.048587 0.313262
17 63 0.048587 0.048587 0.048587 0.313262
17 64 0.018150 0.018150 0.018150 0.126928
17 65 0.048587 0.048587 0.048587 0.313262
18 19 1.313262 1.313262 1.313262 0.313262
18 20 0.048587 0.048587 0.048587 0.313262
18 21 0.018150 0.018150 0.018150 0.126928
18 22 0.313262 0.313262 0.313262 1.313262
18 23 0.693147 0.693147 0.693147 2.126928
18 24 0.313262 0.313262 0.313262 1.313262
18 25 0.048587 0.048587 0.048587 0.313262
18 26 0.126928 0.126928 0.126928 0.693147
18 27 0.048587 0.048587 0.048587 0.313262
18 28 0.048587 0.048587 0.048587 0.313262
18 29 0.048587 0.048587 0.048587 0.313262
18 30 0.313262 0.313262 0.313262 1.313262
18 31 0.313262 0.313262 0.313262 1.313262
18 32 0.313262 0.313262 0.313262 1.313262
18 33 0.313262 0.313262 0.313262 1.313262
18 34 0.313262 0.313262 0.313262 1.313262
18 35 0.048587 0.048587 0.048587 0.313262
18 36 0.313262 0.313262 0.313262 1.313262
18 37 0.048587 0.048587 0.048587 0.313262
18 38 0.048587 0.048587 0.048587 0.313262
18 39 0.313262 0.313262 0.313262 1.313262
18 40 0.693147 0.693147 0.693147 2.126928
18 41 0.313262 0.313262 0.313262 1.313262
18 42 0.313262 0.313262 0.313262 1.313262
18 43 0.048587 0.048587 0.048587 0.313262
18 44 0.313262 0.313262 0.313262 1.313262
18 45 0.006715 0.006715 0.006715 0.313262
18 46 0.313262 0.313262 0.313262 1.313262
18 47 0.313262 0.313262 0.313262 1.313262
18 48 0.048587 0.048587 0.048587 0.313262
18 49 0.048587 0.048587 0.048587 0.313262
18 50 0.313262 0.313262 0.313262 1.313262
18 51 0.048587 0.048587 0.048587 0.313262
18 52 0.313262 0.313262 0.313262 1.313262
18 53 0.313262 0.313262 0.313262 1.313262
18 54 1.313262 1.313262 1.313262 0.313262
18 55 3.048587 3.048587 3.048587 1.313262
18 56 0.313262 0.313262 0.313262 1.313262
18 57 0.048587 0.048587 0.048587 0.313262
18 58 0.048587 0.048587 0.048587 0.313262
18 59 0.048587 0.048587 0.048587 0.313262
18 60 0.313262 0.313262 0.313262 1.313262
18 61 0.313262 0.313262 0.313262 1.313262
18 62 0.313262 0.313262 0.313262 1.313262
18 63 0.048587 0.048587 0.048587 0.313262
18 64 0.018150 0.018150 0.018150 0.126928
18 65 1.313262 1.313262 1.313262 0.313262
19 20 0.048587 0.048587 0.048587 0.313262
19 21 0.018150 0.018150 0.018150 0.126928
19 22 0.313262 0.313262 0.313262 0.048587
19 23 0.693147 0.693147 0.693147 2.126928
19 24 0.313262 0.313262 0.313262 1.313262
19 25 0.313262 0.313262 0.313262 1.313262
19 26 0.126928 0.126928 0.126928 0.693147
19 27 1.313262 1.313262 1.313262 0.313262
19 28 0.048587 0.048587 0.048587 0.313262
19 29 1.313262 1.313262 1.313262 0.313262
19 30 0.313262 0.313262 0.313262 1.313262
19 31 0.313262 0.313262 0.313262 0.048587
19 32 0.313262 0.313262 0.313262 1.313262
19 33 0.313262 0.313262 0.313262 0.048587
19 34 1.313262 1.313262 1.313262 3.048587
